5072.59962;3889.32678;21.50540;1158.54024;785.40791;255.07820;3509.43273;4308.05248;1289.89054;519.48861;1452.52178;843.71704;167.63124;3336.00105;473.55369;84.92565;605.92456;488.06591;328.86718;25.63305;1144.01822;120.07061;1363.59847;609.19903;3034.05210;353.27324;61.80268;3030.28820;480.47237;1430.14388;3647.19578;1374.83138;556.64363;854.05709;832.11112;507.62524;349.61550;154.74656;131.47371;279.67787;86.93698;15.96400;50.01091;121.58280;92.44312;151.58512;216.64436;470.85480;216.64436;164.19661;673.55057;117.67031;207.75485;667.56631;87.07194;1663.76935;339.57352;70.48981;0.00000;1505.17244;250.29602;685.42503;1505.17244;1511.09345;3693.23820;806.76550;527.53655;1247.11410;275.57530;848.45960;381.01604;807.20390;1771.55196;629.27037;1052.87944;340.49713;261.59783;1247.21631;538.90281;430.86677;598.56548;1401.85337;974.48790;974.48790;15.94274;412.62092;22.87413;0.00000;48.87191;0.00000;0.00000;932.15573;183.62909;999.93816;605.92456;3203.95573;4308.05248;3509.43273;4088.51761;1958.60890
3889.32678;53172.91849;205.41404;10447.08452;2962.02777;1089.85392;6589.92721;14348.45207;7543.63366;2293.60671;5297.87307;6442.72547;870.59508;15833.68544;2878.65590;768.32654;2804.52859;3889.93952;1418.04277;216.24427;2834.45799;640.61593;5345.76308;2667.64620;10736.08219;1106.06059;350.10309;9807.88730;1168.73264;4472.55141;22379.53475;4702.91636;1973.19052;1811.79779;10080.08784;6484.11706;1410.36480;871.29156;1828.50809;1027.58806;403.93483;56.24143;109.06643;387.86923;1213.17813;584.26909;889.46826;2813.42509;889.46826;953.19154;5224.73475;1246.08730;653.00461;8278.74187;539.48737;7826.08190;1192.42360;452.44195;5.92400;24831.55291;703.28200;8435.18044;24831.55291;25165.54580;18561.30604;5148.87105;1496.05345;10460.01198;2984.38559;6346.15357;2380.59315;4667.89200;8535.60201;3956.09552;6631.91910;2300.30833;2214.02182;2993.89238;5317.76338;2074.90296;5369.77244;6210.20254;19752.86325;19752.86325;86.25242;1609.81531;64.42894;44.48271;246.21978;0.00000;28.64017;3058.16151;638.02222;2973.07162;2804.52859;12654.11596;14348.45207;6589.92721;10544.40978;7208.18365
21.50540;205.41404;2027.35181;43.84691;32.89325;7.64798;74.32640;135.25259;47.31563;3.68316;70.34976;108.85841;10.92459;213.05220;35.83476;2.39290;32.58015;42.64251;13.65156;2.62379;22.25852;14.09062;190.37749;63.60808;221.22987;6.07759;0.00000;105.58539;9.72398;18.28870;338.01003;34.60897;87.34701;17.99809;25.70746;91.91942;17.36487;6.64043;53.17704;11.42873;3.33649;0.00000;0.00000;14.58043;8.13788;14.06118;127.09162;42.56581;127.09162;22.04434;25.78648;16.93448;8.27820;70.77876;11.08417;35.79452;1.66962;7.17108;6.72205;129.36041;4.76797;69.44525;129.36041;720.67917;231.92633;34.33503;3.41179;40.04059;1.56960;35.03549;33.00118;30.88577;99.04676;20.56013;14.16953;14.46025;7.49844;36.17196;34.87754;10.01334;30.84664;37.65689;231.88443;231.88443;16.33401;76.74219;5.51606;11.79364;12.69475;0.00000;1.29831;48.62234;2.21008;275.19227;32.58015;375.25224;135.25259;74.32640;58.79329;160.36451
1158.54024;10447.08452;43.84691;9380.68730;599.91727;307.84244;1660.69238;1992.97936;1795.97703;611.31322;1000.70334;974.86649;367.40986;5529.11750;1678.01087;512.64129;338.00742;337.56298;496.89098;128.29953;339.86745;215.83424;1596.73083;695.73121;4278.47519;452.34666;161.65188;3915.10755;359.13243;2290.17969;4394.23758;1394.33439;660.68928;653.53572;1012.17195;1649.61145;525.74772;228.18729;272.52552;462.89593;117.36019;17.47091;13.24054;95.18679;114.00921;153.99216;402.67238;613.88577;402.67238;284.10240;940.23816;141.74351;208.63825;679.87896;76.06037;628.74276;454.38659;199.43065;5.50137;7497.15226;160.70936;2304.69312;7497.15226;4598.16595;4087.84002;405.32636;276.82090;936.23719;105.82923;966.98299;442.03318;596.28622;932.96102;396.86756;356.71858;294.15176;130.78397;582.84990;418.25245;262.75965;784.01739;1938.78478;1493.35953;1493.35953;35.52254;723.34602;18.60340;33.79534;90.92901;0.00000;9.08817;1017.57297;59.21707;1254.16449;338.00742;1529.24611;1992.97936;1660.69238;1447.87638;2280.80652
785.40791;2962.02777;32.89325;599.91727;17462.38126;186.16904;964.55250;2369.38919;1386.21710;668.70488;477.28524;1709.33072;861.79462;2005.97021;308.80196;242.38378;471.03663;1091.91099;210.27038;366.60218;1000.79635;674.57536;685.17330;531.37655;1781.67710;191.82958;44.91210;868.67955;138.21431;538.92830;11404.81727;515.40985;668.38289;651.29774;2065.53825;2995.25615;1350.18001;1153.25341;1173.01988;3225.67253;934.79156;74.68689;707.19916;1333.64596;1653.56069;2375.10128;1416.30567;3312.59401;1416.30567;3125.45162;5579.14317;1212.38370;5037.20896;9371.25815;2344.78657;2839.92433;300.33186;80.22234;3.96894;9280.82837;989.29256;2201.24569;9280.82837;2237.55698;8924.03702;2467.39025;253.03594;1694.23581;2296.24015;3334.38962;263.33030;1109.93569;729.92550;306.93254;833.26739;1809.61962;545.24968;246.39198;880.22501;172.74401;672.54018;741.54983;1590.50227;1590.50227;18.84156;169.97464;1.66921;16.17731;312.73626;0.00000;1.29831;2496.30304;1002.95111;2101.98236;471.03663;4820.93514;2369.38919;964.55250;7580.15822;2313.41595
255.07820;1089.85392;7.64798;307.84244;186.16904;2568.48820;480.86553;371.78366;215.70107;48.86751;173.87346;134.57671;19.18125;2219.49492;57.47289;1.21249;38.80326;395.81127;217.28216;13.27619;98.16442;62.92511;468.71450;689.70720;615.76011;33.77396;5.53007;1040.04877;52.65817;369.62632;742.44722;158.87306;129.67196;73.14406;202.32497;240.82237;49.90174;43.51225;70.42605;39.58466;7.17068;0.19809;7.33847;31.72598;53.42911;54.88156;104.38761;117.37792;104.38761;61.28279;168.52577;53.21293;54.50408;187.40893;48.90789;126.97259;165.53629;80.48533;0.00000;903.23101;37.62506;527.12937;903.23101;388.88240;599.85592;208.44343;35.35520;294.22347;123.73521;265.98184;82.76293;78.27820;204.83505;71.53659;117.69700;53.07154;30.72521;72.06716;103.77333;57.78838;123.85321;703.88081;1013.35944;1013.35944;0.41981;131.87191;7.25709;0.00000;3.90821;0.00000;0.00000;184.67143;10.89822;193.76826;38.80326;380.56527;371.78366;480.86553;236.15147;230.49791
3509.43273;6589.92721;74.32640;1660.69238;964.55250;480.86553;15772.75276;5003.28187;2362.44921;804.11091;2352.13838;1088.02447;321.33858;5861.01825;555.15550;150.83419;701.35143;836.28642;781.71176;51.83405;782.19425;196.67400;2621.56832;1243.21840;5282.37965;584.56209;131.26134;3572.16179;561.11105;2254.57290;7727.58480;1613.72363;812.19648;1286.03808;1705.41261;1490.72266;877.01431;354.52301;219.72184;449.84487;103.98939;17.27174;62.09050;160.55404;410.63918;273.54337;301.48338;696.24531;301.48338;133.95946;931.23089;158.90841;246.56207;1010.87474;209.76533;1861.34280;724.67833;289.86937;2.76294;3688.39493;233.04927;1652.26387;3688.39493;2098.64857;5751.72331;1772.68285;724.90413;1549.13359;800.65349;1675.29160;1195.16028;1076.93085;2330.83459;876.34947;2221.58566;395.50953;321.62253;1747.87217;623.38169;589.99220;1165.58536;1773.31805;1474.78624;1474.78624;16.42876;502.04518;13.43556;17.49723;118.32937;0.00000;4.23884;1042.11877;239.72439;1337.17825;701.35143;3184.11599;5003.28187;15772.75276;3640.69323;1552.29471
4308.05248;14348.45207;135.25259;1992.97936;2369.38919;371.78366;5003.28187;30675.22725;5363.98639;1577.02795;5032.47446;2571.74783;330.26209;7481.66396;977.08994;103.31565;1664.05699;2161.33381;806.96704;70.20010;7085.81353;327.70076;3363.33106;1143.23361;5495.97755;530.29715;118.39072;5062.72517;1237.77466;1914.09696;13122.45696;2796.90256;844.92270;1282.32266;7069.35715;2162.18926;895.56467;349.82503;511.50308;743.09166;182.89821;25.01532;155.71668;326.51472;833.75211;564.78533;532.78378;1649.97040;532.78378;782.92592;2851.84109;981.89790;734.21633;6212.54297;373.92521;4764.24722;614.12579;159.95457;3.96894;7865.49718;757.39715;2593.06601;7865.49718;7579.91638;11757.04505;3355.12855;1658.51718;6622.95764;1438.42757;4370.98309;1202.91669;2422.05643;10010.80368;3734.43617;4705.22999;1110.60298;1473.26390;3987.33816;2810.28766;2003.98744;3436.86891;2738.82910;4025.53248;4025.53248;37.54517;533.42262;13.51400;33.00484;122.68346;0.00000;6.49155;2605.33008;509.86632;2212.63878;1664.05699;7242.02196;30675.22725;5003.28187;11549.26055;2884.70260
1289.89054;7543.63366;47.31563;1795.97703;1386.21710;215.70107;2362.44921;5363.98639;29163.81518;1075.42847;1876.33207;1591.41267;447.83970;13230.56486;1399.57787;474.59279;787.00681;935.46017;741.23143;81.39328;773.57868;340.88291;2104.18743;1132.49339;4824.55568;440.25033;79.96129;5420.83817;458.91825;2088.13760;9149.89822;1525.45211;975.56790;1090.36504;2849.42396;1688.88162;6113.85555;531.23012;1645.12898;949.66687;234.78738;23.68144;86.92805;309.10577;405.41452;489.53482;477.51643;970.59266;477.51643;470.41918;2493.69720;669.75544;334.36917;3840.97271;210.62129;2251.07545;504.82254;130.09835;13.13330;5952.00165;282.84830;1813.97553;5952.00165;4007.89583;10595.62232;1668.94710;570.28648;3051.84013;740.56685;11499.71274;756.11775;1613.94922;2360.08462;871.72936;1764.57832;733.02336;492.89581;1142.27635;4937.57292;5197.89953;1869.06979;2636.78505;2405.18515;2405.18515;13.69833;739.07513;16.39511;6.19326;73.15026;0.00000;1.29831;1619.67171;228.08480;1584.45317;787.00681;4153.62809;5363.98639;2362.44921;3460.74499;2125.94850
519.48861;2293.60671;3.68316;611.31322;668.70488;48.86751;804.11091;1577.02795;1075.42847;9766.22311;440.83555;655.77418;89.24412;1671.16415;182.46152;73.07079;93.46532;464.91304;165.44416;49.55956;285.68416;222.00204;1663.27598;241.70316;804.82366;52.60561;12.37274;708.25799;109.28542;239.81959;2749.60874;1535.16752;133.26175;655.37527;1026.72615;813.65764;329.44242;164.86804;329.87411;589.51340;68.91889;5.63681;25.27675;182.72967;180.57253;129.45590;162.80564;483.64038;162.80564;470.81055;513.09587;360.57533;126.86898;687.34094;61.96847;2255.85479;126.29563;52.33951;0.00000;1989.46699;92.75744;742.18164;1989.46699;2096.19646;2712.91203;369.93996;240.04277;577.52599;279.34779;564.16616;170.62166;1661.76586;524.02959;327.65547;704.96318;237.61286;226.32823;405.23031;1696.11814;299.15463;918.79888;501.30087;888.57866;888.57866;6.91479;368.01327;0.24433;0.00000;28.07715;0.00000;0.00000;2019.41806;468.40566;560.05763;93.46532;3514.93541;1577.02795;804.11091;2459.98543;2048.04270
1452.52178;5297.87307;70.34976;1000.70334;477.28524;173.87346;2352.13838;5032.47446;1876.33207;440.83555;7620.54083;998.27924;143.08918;3686.05902;433.47264;45.29555;498.67616;738.45651;334.17839;43.82915;1888.75903;186.26489;1632.26245;588.83937;2855.23170;300.88233;74.38717;2213.96600;559.12471;1025.01726;4758.14767;1105.42336;555.68693;810.99727;1175.97770;832.37639;271.24528;170.84336;185.14480;277.57031;35.68654;9.51293;33.02139;98.20415;165.04937;86.51209;138.75340;338.58167;138.75340;105.26347;630.85644;161.85371;170.27514;984.80546;155.80591;1420.88187;327.33748;87.79822;2.57766;1900.33458;236.59364;800.80185;1900.33458;2859.13797;3427.42730;745.18278;488.26770;1648.87266;182.80757;1213.81090;417.01497;928.56169;3555.19486;1785.16925;1562.08029;404.51768;335.40058;1179.25200;963.59392;586.44746;930.48193;1563.01987;1927.66132;1927.66132;17.84113;280.72715;13.76025;9.03562;42.62211;0.00000;15.31315;1161.45424;74.44570;677.59890;498.67616;2282.22565;5032.47446;2352.13838;2257.37084;1272.03381
843.71704;6442.72547;108.85841;974.86649;1709.33072;134.57671;1088.02447;2571.74783;1591.41267;655.77418;998.27924;19679.50058;107.99598;2109.22300;375.38104;90.22189;748.83668;1156.90290;156.40071;68.68022;347.88857;236.39775;666.37605;315.24853;2328.30767;201.39160;44.65167;1563.76060;188.72410;1312.65680;8470.45651;981.41171;367.12061;402.93412;2593.34992;2654.58839;495.51780;330.56691;950.96291;457.07620;107.61768;13.17839;58.94303;155.79320;289.32368;185.00280;304.58796;1469.66747;304.58796;614.61215;2725.07157;470.14899;644.85881;3255.14162;262.22296;2646.26561;405.52051;127.39637;0.00000;8011.53568;361.30726;2789.45534;8011.53568;5142.47475;7346.54432;1081.85149;402.09120;2777.42811;1715.60818;1440.77439;572.00989;1290.64407;1494.03796;520.27136;1223.23016;681.67059;713.23693;478.16387;1044.04561;348.67386;1182.04206;1099.05133;4794.37861;4794.37861;7.47734;284.70821;7.04248;7.73120;49.87403;0.00000;0.00000;936.37045;281.69646;642.80980;748.83668;4469.06388;2571.74783;1088.02447;5744.02496;1089.72164
167.63124;870.59508;10.92459;367.40986;861.79462;19.18125;321.33858;330.26209;447.83970;89.24412;143.08918;107.99598;3910.41154;1152.38006;318.35884;85.24283;61.44848;75.20242;113.69863;23.42212;42.48444;32.47802;295.16995;146.06195;1704.60369;109.81316;14.85041;634.02243;36.17290;273.24478;1393.24136;85.72593;171.59890;353.00053;258.49943;214.24600;303.35099;135.10460;152.41198;285.28895;185.64620;14.86038;40.01846;136.69613;103.20670;332.11905;343.74197;545.38089;343.74197;325.38486;760.03096;437.82050;189.94328;1426.75551;60.40768;343.93169;107.48985;163.29416;4.31989;682.74656;116.67775;190.69922;682.74656;419.09707;1128.14819;126.27268;32.34795;151.25311;102.92377;327.67459;79.55108;124.31817;144.84510;62.20928;63.79554;25.24836;87.36465;69.66838;86.95332;60.09083;72.70991;418.27964;136.91190;136.91190;11.81290;206.16104;0.45339;2.75803;56.75612;0.00000;3.89493;599.62693;349.43942;408.34633;61.44848;370.42491;330.26209;321.33858;443.74389;1012.80313
3336.00105;15833.68544;213.05220;5529.11750;2005.97021;2219.49492;5861.01825;7481.66396;13230.56486;1671.16415;3686.05902;2109.22300;1152.38006;1730915.67030;3875.59525;564.04421;2495.98022;4159.47887;8694.64627;518.99035;2916.97410;2906.87221;20467.11250;20658.12143;22685.77191;1881.23700;122.06785;90961.50243;1390.73721;7826.64168;20572.58331;2271.49415;3612.71805;2885.93628;2738.36677;2651.73784;1905.92353;609.95993;753.14954;1287.60918;369.04104;22.51240;109.92258;402.59939;444.00883;344.02408;630.29947;1324.35209;630.29947;1062.03725;2781.45583;620.15349;564.73038;2954.11850;510.40308;1524.86114;2439.05756;517.08440;3.96894;7938.68471;455.36973;2820.07718;7938.68471;11838.74269;14552.56431;1422.69906;733.57559;2304.97425;322.35006;5551.43379;1269.03687;1391.33462;3124.76908;1271.88569;1229.03664;952.14394;764.72125;2092.55562;2711.19487;2784.42718;1420.68868;21712.90044;7332.59638;7332.59638;61.35005;2732.19194;328.97458;39.93991;158.37041;0.00000;14.85548;5116.08023;418.30140;12221.84684;2495.98022;14130.61418;7481.66396;5861.01825;7829.06683;13097.70847
473.55369;2878.65590;35.83476;1678.01087;308.80196;57.47289;555.15550;977.08994;1399.57787;182.46152;433.47264;375.38104;318.35884;3875.59525;9911.14164;278.97797;189.62137;146.01177;402.98242;44.88865;257.53744;191.56777;1166.70766;728.28610;3586.84051;329.55927;81.95609;2470.18782;168.83260;1114.58959;9562.17176;218.53980;995.88426;286.26082;787.01506;337.33831;304.44401;189.92872;137.17701;169.86348;178.59738;5.00723;10.94440;79.75655;61.66245;40.60814;397.39925;780.17730;397.39925;460.85521;717.71029;53.95503;133.52017;988.95493;39.22232;251.33317;306.17550;101.97290;3.94933;1167.57080;56.47211;278.36501;1167.57080;2157.53455;3081.86381;179.81038;52.14170;315.14742;53.62881;437.50501;161.72332;212.67755;375.07080;163.43521;93.46887;220.92360;78.92077;281.87265;299.51693;111.01930;234.02651;2153.29276;342.53829;342.53829;3.55954;1059.80202;27.85763;7.92804;54.03099;0.00000;28.53751;866.98143;72.09762;1281.28625;189.62137;1779.79770;977.08994;555.15550;2216.65866;2548.69663
84.92565;768.32654;2.39290;512.64129;242.38378;1.21249;150.83419;103.31565;474.59279;73.07079;45.29555;90.22189;85.24283;564.04421;278.97797;2581.86752;30.81643;35.28979;40.80931;28.61174;58.87379;36.02322;177.77719;89.14479;356.04398;68.15168;8.74270;282.28057;26.95986;175.92223;2528.88224;47.92580;106.41080;116.86659;166.93974;252.16275;281.00773;144.38339;242.04893;158.06587;39.08964;1.13648;3.26307;25.35296;73.27498;25.24888;64.28686;104.82904;64.28686;73.54885;521.19904;49.09925;50.84133;506.98619;6.21318;191.49017;19.66487;36.83383;3.34634;361.38566;55.53308;237.90217;361.38566;517.95469;1073.43566;28.00244;12.48881;23.26087;62.33155;334.70942;38.66118;114.95914;46.16300;25.58600;33.00742;18.22680;7.23574;32.05527;181.95377;22.95625;123.01754;568.28271;144.30014;144.30014;30.59285;108.46273;6.12933;1.20599;77.48015;0.00000;0.00000;300.72702;32.11936;467.68559;30.81643;571.71501;103.31565;150.83419;267.76619;1530.68334
605.92456;2804.52859;32.58015;338.00742;471.03663;38.80326;701.35143;1664.05699;787.00681;93.46532;498.67616;748.83668;61.44848;2495.98022;189.62137;30.81643;4803.97683;635.19810;154.90830;20.12636;163.43872;48.66602;499.36087;335.52727;787.03341;92.67723;72.53846;1344.06380;108.16304;338.53815;2860.38296;514.89839;174.02964;217.25464;2443.61484;497.22241;142.59257;116.27946;183.39694;194.52943;66.91413;4.40653;63.03558;67.07534;167.68639;115.50961;163.07890;771.35886;163.07890;318.24570;556.14383;131.72724;298.02258;1381.56696;90.52604;836.50904;122.00923;17.04454;0.60300;2486.00583;116.81271;681.24772;2486.00583;1829.26197;1551.90392;1033.94049;100.20571;2315.43680;412.48263;1057.09695;498.79350;398.49054;775.31029;501.09800;694.40321;462.82804;509.32372;340.05211;834.01951;283.65093;485.32067;287.26721;1478.06901;1478.06901;2.66516;97.16113;4.28629;3.53365;44.75241;0.00000;2.59662;330.42748;64.88816;223.94609;4803.97683;1675.88451;1664.05699;701.35143;1796.39677;493.10582
488.06591;3889.93952;42.64251;337.56298;1091.91099;395.81127;836.28642;2161.33381;935.46017;464.91304;738.45651;1156.90290;75.20242;4159.47887;146.01177;35.28979;635.19810;10702.57627;323.11297;479.11138;194.83938;896.21595;751.11908;641.87282;1290.42980;98.34734;10.28340;2129.39957;120.78651;461.48149;3845.45875;1108.82152;348.07601;199.49555;3415.61277;1590.39906;291.92619;197.62791;336.59399;292.65365;57.27309;7.86291;61.22485;284.67977;470.47165;319.43635;263.84898;1212.50351;263.84898;408.94248;1183.66044;172.56382;352.22956;2989.83705;320.93897;1382.00479;309.14393;39.77437;0.60300;4338.17848;283.42573;1242.09167;4338.17848;1760.89911;4599.69206;2484.45415;243.81993;2067.85817;1095.52947;1762.81269;658.45932;648.08682;1148.31037;523.02612;1035.11915;462.69603;664.72393;489.31925;793.80452;439.18648;1049.89874;630.76781;2053.09225;2053.09225;3.57454;390.90727;20.99771;1.20599;39.47660;0.00000;0.00000;377.47889;116.72777;443.98985;635.19810;2532.54001;2161.33381;836.28642;1889.64712;560.15395
328.86718;1418.04277;13.65156;496.89098;210.27038;217.28216;781.71176;806.96704;741.23143;165.44416;334.17839;156.40071;113.69863;8694.64627;402.98242;40.80931;154.90830;323.11297;25508.86139;49.28492;238.04500;238.31912;1461.18547;1638.78518;1960.33020;197.94152;24.01209;3467.28084;157.56141;768.49554;1473.51836;225.14947;401.33096;358.90660;245.34829;186.27475;229.62659;52.50354;81.01198;105.57300;111.31715;4.23152;6.02396;29.15639;28.60047;62.52580;53.45143;168.31231;53.45143;43.52143;241.85101;56.96416;66.67932;279.04468;56.52440;141.70366;292.37298;56.38338;0.00000;759.87201;52.60252;238.45992;759.87201;943.88856;1280.94851;119.51255;72.82650;558.87323;89.01237;292.46004;90.84760;145.72045;275.71676;87.63588;146.47288;166.56872;72.57807;231.34648;169.10722;49.88126;137.38164;935.26101;971.57569;971.57569;1.60382;801.60393;28.24049;0.00000;8.07857;0.00000;10.36116;524.51047;21.29937;657.96584;154.90830;954.96642;806.96704;781.71176;697.09312;1121.56729
25.63305;216.24427;2.62379;128.29953;366.60218;13.27619;51.83405;70.20010;81.39328;49.55956;43.82915;68.68022;23.42212;518.99035;44.88865;28.61174;20.12636;479.11138;49.28492;8737.31970;55.77724;31.16104;59.98502;75.19027;99.65988;11.11046;1.79837;327.62941;5.02619;57.40523;554.73456;117.80768;448.85039;67.90813;304.01818;142.37171;79.78736;221.41005;74.16698;168.25101;9.04615;2.00785;5.59199;23.89126;62.38157;235.49273;13.71170;173.10055;13.71170;141.81821;259.56001;17.29965;152.54191;2694.86319;11.00379;147.18743;14.78280;7.91797;0.00000;349.34079;243.95156;79.46710;349.34079;452.90198;365.30923;68.70943;23.77374;66.24125;18.95598;49.92217;16.99816;71.09471;72.27673;19.20926;17.12297;16.96952;15.38129;27.44768;79.36443;21.50290;54.52321;64.08165;297.77254;297.77254;2.38856;12.47137;0.00000;2.32766;8.36343;0.00000;0.00000;363.42214;14.02605;405.76799;20.12636;522.93086;70.20010;51.83405;811.53222;475.14579
1144.01822;2834.45799;22.25852;339.86745;1000.79635;98.16442;782.19425;7085.81353;773.57868;285.68416;1888.75903;347.88857;42.48444;2916.97410;257.53744;58.87379;163.43872;194.83938;238.04500;55.77724;17956.02807;121.99484;1417.23862;555.68672;1174.11083;88.61928;19.44080;947.86214;487.04579;1591.50118;4063.04838;476.37374;288.80473;270.52885;821.30001;423.63991;230.69035;102.87042;66.80775;118.97978;18.64678;0.23460;11.17125;26.23457;121.59573;72.68596;117.10230;200.18017;117.10230;329.89095;415.25356;231.47651;350.36618;1008.45876;60.99644;873.36938;142.57681;37.01258;1.20599;1284.87727;45.39763;300.05899;1284.87727;1615.08519;2832.47757;268.74918;306.59686;979.22388;71.36826;509.55786;54.24057;479.34812;4628.24334;982.75441;1146.40266;386.55130;117.61255;482.46661;372.73783;361.90482;630.47325;805.98553;1215.34171;1215.34171;1.31419;124.24998;8.63530;10.14319;21.91416;0.00000;38.53256;724.50490;91.21768;857.21319;163.43872;2442.50432;7085.81353;782.19425;4758.98753;1365.01984
120.07061;640.61593;14.09062;215.83424;674.57536;62.92511;196.67400;327.70076;340.88291;222.00204;186.26489;236.39775;32.47802;2906.87221;191.56777;36.02322;48.66602;896.21595;238.31912;31.16104;121.99484;8592.29451;955.01584;1147.41353;429.08832;48.33187;8.87953;1433.17177;26.04305;160.76543;1748.26181;148.00107;125.13432;62.16753;149.17180;162.66160;93.24412;86.93621;154.31072;242.32407;13.18453;4.25453;8.41925;38.77481;46.11750;40.06013;38.86305;167.03425;38.86305;247.44480;436.48442;50.52076;246.87543;551.27212;30.54028;395.74328;98.95636;35.09935;0.00000;984.31663;29.64875;256.97072;984.31663;748.24576;902.80754;88.04838;33.38928;225.13320;26.30504;112.47090;35.80681;214.18694;261.56790;85.76955;63.41139;39.32258;39.37623;74.21755;294.27497;33.86640;156.30025;368.99553;370.23383;370.23383;4.94536;91.75112;1.36018;0.00000;17.39313;0.00000;0.00000;339.58168;83.60013;548.59217;48.66602;1132.71940;327.70076;196.67400;1068.68093;573.99733
1363.59847;5345.76308;190.37749;1596.73083;685.17330;468.71450;2621.56832;3363.33106;2104.18743;1663.27598;1632.26245;666.37605;295.16995;20467.11250;1166.70766;177.77719;499.36087;751.11908;1461.18547;59.98502;1417.23862;955.01584;51687.22537;2833.29479;18122.82638;1787.28564;132.47485;6155.41860;355.41102;1700.82551;8521.33049;1695.42266;997.18210;627.66303;1189.19720;1237.37130;369.61775;227.10243;235.44539;266.14782;145.46540;2.11535;78.11298;70.54421;131.96954;171.24160;328.79399;484.80184;328.79399;305.89619;913.85800;147.31510;194.84523;748.30965;89.52750;1964.43430;535.20317;919.08435;0.00000;2439.12142;175.88620;821.88734;2439.12142;7993.00515;5291.74931;302.62891;407.68840;977.47055;135.57642;970.56185;727.08616;1450.45285;1691.81229;659.92804;549.43532;349.22678;268.89697;878.10837;1834.02487;270.35282;1286.06294;3611.10455;1481.74277;1481.74277;27.22463;1252.67784;14.15087;18.15822;37.62524;0.00000;0.00000;1202.88162;155.86980;1963.43788;499.36087;4576.45198;3363.33106;2621.56832;3076.97579;2534.53676
609.19903;2667.64620;63.60808;695.73121;531.37655;689.70720;1243.21840;1143.23361;1132.49339;241.70316;588.83937;315.24853;146.06195;20658.12143;728.28610;89.14479;335.52727;641.87282;1638.78518;75.19027;555.68672;1147.41353;2833.29479;42269.98470;3393.98750;295.20094;33.16651;5613.32706;184.86550;1635.11781;2530.02152;363.86949;464.84181;319.58365;2719.88425;399.02607;265.98829;63.72996;158.72786;170.85358;61.47864;6.66819;19.09675;31.28576;54.88912;63.87806;83.15742;169.33315;83.15742;90.15806;454.18104;121.12745;76.06721;538.10288;82.58430;271.25936;255.55174;74.24709;0.00000;2200.14067;144.83378;746.31426;2200.14067;3388.48955;1872.13737;177.38609;144.86715;372.55048;53.96704;537.81097;140.27789;359.08447;523.23266;333.26329;151.72859;328.03620;288.13320;284.91013;238.30582;123.05263;305.97510;2408.82304;1511.79060;1511.79060;30.02984;653.39506;30.35113;2.75803;34.82681;0.00000;0.00000;800.89418;103.84043;1803.14819;335.52727;1570.23443;1143.23361;1243.21840;1881.72407;2318.44798
